name,category,lat,lon,country_code,rarity,floor_price_tdi,mint_difficulty,is_shiny,card_number,edition,token_id,tdc_per_24h,bonus_pct,game_resource,visitors_per_year,geopolitical_score,description,fun_fact,wiki_url,is_featured,source
Khartoum,capital_city,15.598,32.534,SD,rare,25.0,4,0,1020,genesis,101020,60,50,credits,10000000,80,Nile confluence. Khartoum Siege 1885. Gordon killed. Revolution 2019.,Blue and White Nile merge here — water different colors for miles,,0,city_seed
Khiva Ichan Kala,world_heritage,41.379,60.363,UZ,rare,25.0,4,0,609,genesis,100609,60,50,culture,2000000,25,UNESCO. Perfectly preserved Silk Road city. Kalta Minor minaret.,,,0,seed
Khmeimim Air Base,military_base,35.401,35.948,SY,rare,25.0,4,0,109,genesis,100109,60,60,intel,200000,65,Russia's permanent Syrian base. Launched operations in Middle East.,,,0,seed
Kigali,capital_city,-1.944,30.06,RW,rare,25.0,4,0,1021,genesis,101021,60,50,credits,10000000,80,Cleanest city in Africa. Plastic bag ban 2008. Genocide memorial.,No plastic bags allowed — cleaner than most European cities,,0,city_seed
Kingdom of Dahomey Abomey,world_heritage,7.179,1.989,BJ,rare,25.0,4,0,591,genesis,100591,60,50,culture,2000000,25,UNESCO. 12 royal palaces. Powerful slave-trading kingdom 1600-1900.,Had an all-female warrior regiment (Agojie — the Woman King film),,0,seed
Kingston,capital_city,17.998,-76.793,JM,rare,25.0,4,0,1081,genesis,101081,60,50,credits,10000000,80,Reggae capital. Bob Marley. Jamaican rum. Sprinting nation.,Jamaica produces most Olympic sprinters per capita — Usain Bolt nation,,0,city_seed
Kolkata,financial_hub,22.572,88.363,IN,rare,25.0,4,0,978,genesis,100978,60,50,credits,5000000,75,Colonial Calcutta. British Raj capital. Tagore. Mother Teresa.,First city in Asia to have Metro railway — 1984,,0,city_seed
Kolwezi Cobalt Belt,copper_mine,-10.714,25.473,CD,rare,25.0,4,0,241,genesis,100241,60,40,materials,200000,25,50% world's cobalt. Essential for EV batteries.,Congo controls the mineral that powers your phone,,0,seed
Kotor Bay Montenegro,world_heritage,42.425,18.771,ME,rare,25.0,4,0,892,genesis,100892,60,50,culture,2000000,25,UNESCO. Venetian fortifications. Bay visible from space.,Bay so deep submarines can hide — used as base in WWII and Cold War,,0,seed
Krakow Old Town,world_heritage,50.062,19.94,PL,rare,25.0,4,0,888,genesis,100888,60,50,culture,2000000,25,UNESCO. Largest medieval square in Europe. Wawel Castle.,Pope John Paul II was Archbishop of Krakow — deep Catholic heritage,,0,seed
Kumano Kodo Pilgrimage,world_heritage,33.831,135.996,JP,rare,25.0,4,0,636,genesis,100636,60,50,culture,2000000,25,"UNESCO. Ancient pilgrimage route. 1,000 years. Sacred forest.",Only one of two UNESCO pilgrimage routes (with Camino de Santiago),,0,seed
LINX London,ix_point,51.514,-0.099,GB,rare,25.0,4,0,41,genesis,100041,60,95,intel,200000,25,London Internet Exchange. 6+ Tbps. UK internet hub.,,,0,seed
Lahore,financial_hub,31.549,74.343,PK,rare,25.0,4,0,983,genesis,100983,60,50,credits,5000000,75,Mughal cultural capital. Shalimar Gardens. Lahori cuisine.,During Mughal era was 2nd largest city in world after Beijing,,0,city_seed
Lajes Field Azores,military_base,38.762,-27.09,PT,rare,25.0,4,0,942,genesis,100942,60,60,intel,200000,65,US Air Force base. Mid-Atlantic refueling. Critical for Atlantic control.,Every US Atlantic operation uses Azores — strategic chokepoint mid-ocean,,0,seed
Lake Issyk-Kul,freshwater,42.5,77.5,KG,rare,25.0,4,0,770,genesis,100770,60,50,food,200000,25,World 2nd largest alpine lake. Never freezes despite -20°C winters.,Contains ancient sunken city — discovered by divers,,0,seed
Lake Titicaca,freshwater,-15.842,-69.334,PE,rare,25.0,4,0,444,genesis,100444,60,50,food,200000,25,"3,810m altitude. Highest navigable lake. Floating reed islands. Inca creation myth.",,,0,seed
Lake Titicaca Uros Islands,freshwater,-15.82,-69.33,PE,rare,25.0,4,0,916,genesis,100916,60,50,food,200000,25,Floating reed islands. Uros people 10 centuries. Totora reed boats.,Moved to floating islands to escape Incas — descendants still live on them,,0,seed
Lake Turkana,freshwater,3.6,36.1,KE,rare,25.0,4,0,698,genesis,100698,60,50,food,200000,25,Jade Sea. Oldest hominid fossils. Crocodile-filled alkaline lake.,1.5M year old Turkana Boy skull found here — most complete early human,,0,seed
Lake Victoria Shore,freshwater,-2.0,33.0,TZ,rare,25.0,4,0,702,genesis,100702,60,50,food,200000,25,Shore of Africa largest lake. Nile source. 40M people depend on it.,Nile perch introduction in 1950s caused 200+ fish species extinctions,,0,seed
Lamu Old Town,world_heritage,-2.269,40.902,KE,rare,25.0,4,0,262,genesis,100262,60,50,culture,2000000,25,East Africa's oldest living town. No cars — only donkeys. Swahili culture.,,,0,seed
Lijiang Old Town,world_heritage,26.872,100.233,CN,rare,25.0,4,0,845,genesis,100845,60,50,culture,2000000,25,UNESCO. Naxi minority culture. Canal system. No cars.,Only ancient Chinese city built without city walls — relied on maze of canals,,0,seed
Lord Howe Island,island,-31.554,159.078,AU,rare,25.0,4,0,544,genesis,100544,60,60,credits,400000,25,UNESCO. 400 residents max. Pristine coral. Rarest species.,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Lord_Howe_Island.jpg/640px-Lord_Howe_Island.jpg,0,seed
Luang Prabang Laos,world_heritage,19.884,102.135,LA,rare,25.0,4,0,453,genesis,100453,60,50,culture,2000000,25,UNESCO. French colonial + Lao temples. Alms giving ceremony at dawn.,,,0,seed
Luang Prabang Monks Alms,world_heritage,19.884,102.135,LA,rare,25.0,4,0,644,genesis,100644,60,50,culture,2000000,25,UNESCO. Saffron-robed monks collect alms at dawn. French colonial architecture.,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Luang_Prabang_monks.jpg/640px-Luang_Prabang_monks.jpg,0,seed
Magnitogorsk Steel Complex,steel_mill,53.417,58.984,RU,rare,25.0,4,0,58,genesis,100058,60,55,materials,200000,25,Soviet-era megamill. 11M tons steel/yr. One of world's largest.,Entire city built around single steel plant,,0,seed
Marina Bay Sands Singapore,casino_resort,1.284,103.861,SG,rare,25.0,4,0,71,genesis,100071,60,100,credits,200000,25,Infinity pool 200m high. $5.5B construction. Iconic skyline.,,,0,seed
McMurdo Station Antarctica,research_station,-77.846,166.668,AQ,rare,25.0,4,0,83,genesis,100083,60,85,intel,200000,25,"Largest Antarctic station. 1,200+ summer personnel. US operation.",,,0,seed
Medina of Tunis,world_heritage,36.799,10.171,TN,rare,25.0,4,0,254,genesis,100254,60,50,culture,2000000,25,"700 monuments over 12 centuries. Kasbah mosque, souks, palaces.",,,0,seed
Mekong Delta,freshwater,10.033,105.787,VN,rare,25.0,4,0,342,genesis,100342,60,50,food,200000,25,25M tons rice/yr. 17M people. Floating markets. SE Asia's rice bowl.,,,0,seed
Melbourne,financial_hub,-37.814,144.963,AU,rare,25.0,4,0,1067,genesis,101067,60,50,credits,5000000,75,Coffee capital. Street art. Sports obsession. Student city.,Ranked most liveable city 7 years in a row — perfect urban life balance,,0,city_seed
Merv Ancient City,world_heritage,37.666,62.187,TM,rare,25.0,4,0,763,genesis,100763,60,50,culture,2000000,25,UNESCO. Once world 4th largest city. Mongols razed it 1221.,"Genghis Khan killed 700,000 people here in 1221 — city never recovered",,0,seed
Micron Boise,semiconductor,43.6,-116.2,US,rare,25.0,4,0,38,genesis,100038,60,180,intel,200000,85,US's largest memory chip maker. DRAM + NAND.,,,0,seed
Monaco Monte Carlo,oligarch_asset,43.738,7.428,MC,rare,25.0,4,0,168,genesis,100168,60,120,credits,200000,25,96% millionaires. Highest GDP/capita. Zero income tax.,More Rolls-Royces per capita than anywhere,,0,seed
Monte Carlo Casino,casino_resort,43.739,7.43,MC,rare,25.0,4,0,73,genesis,100073,60,100,credits,200000,25,Most famous casino. 1863. James Bond setting.,Monaco residents banned from gambling there,,0,seed
Montevideo,capital_city,-34.901,-56.165,UY,rare,25.0,4,0,1099,genesis,101099,60,50,credits,10000000,80,Uruguay capital. Most progressive country. Marijuana legal. Beef.,First country to fully legalize marijuana — state controls entire supply chain,,0,city_seed
Montreal,financial_hub,45.501,-73.567,CA,rare,25.0,4,0,1042,genesis,101042,60,50,credits,5000000,75,French Canadian cultural capital. Jazz festival. Underground city.,Underground city — 33km of tunnels connecting buildings to avoid winter,,0,city_seed
Mostar Bridge,world_heritage,43.337,17.815,BA,rare,25.0,4,0,893,genesis,100893,60,50,culture,2000000,25,UNESCO. 16th century arch bridge. Destroyed 1993. Rebuilt 2004.,Destroyed deliberately by Croat forces — reconstruction symbol of reconciliation,,0,seed
Mozambique LNG Fields,gas_reserve,-13.3,40.7,MZ,rare,25.0,4,0,494,genesis,100494,60,35,energy,200000,70,100+ Tcf reserves. Could make Mozambique world's 3rd largest LNG.,Total & ExxonMobil invested $50B — then Islamist insurgency erupted,,0,seed
Muruntau Gold Mine,gold_mine,41.5,64.58,UZ,rare,25.0,4,0,234,genesis,100234,60,80,credits,200000,25,World's largest open-pit gold mine. 66 tons/yr.,,,0,seed
Muscat,capital_city,23.614,58.593,OM,rare,25.0,4,0,1036,genesis,101036,60,50,credits,10000000,80,Clean Gulf city. Frankincense trade. Portuguese fort heritage.,No building can exceed height of minarets — law to preserve skyline,,0,city_seed
N Djamena Lake Chad,freshwater,12.107,15.044,TD,rare,25.0,4,0,722,genesis,100722,60,50,food,200000,25,Lake has shrunk 90% since 1963. Climate crisis epicenter.,"Was 25,000 km² in 1960. Now mostly marshland",,0,seed
Nairobi,capital_city,-1.286,36.818,KE,rare,25.0,4,0,1011,genesis,101011,60,50,credits,10000000,80,East Africa hub. Safari gateway. M-PESA birth. Silicon Savannah.,Fastest growing tech hub in Africa — more startups per capita than Silicon Valley,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Nairobi_Skyline.jpg/640px-Nairobi_Skyline.jpg,0,city_seed
Necker Island BVI,oligarch_asset,18.508,-64.368,VG,rare,25.0,4,0,170,genesis,100170,60,120,credits,200000,25,Richard Branson private island. $80k/night. 70 staff.,,,0,seed
Niger River Delta Oil,oil_field,5.41,5.68,NG,rare,25.0,4,0,488,genesis,100488,60,50,energy,200000,75,Largest wetland in Africa. 2M bbl/day. Decades of conflict and spills.,Shell has paid billions in cleanup but spills continue,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Niger_delta.jpg/640px-Niger_delta.jpg,0,seed
Norilsk Nickel Complex,copper_mine,69.349,88.202,RU,rare,25.0,4,0,240,genesis,100240,60,40,materials,200000,25,World's largest nickel producer. Most polluted Arctic city.,Snow turns black from sulfur dioxide,,0,seed
Norilsk Nickel Russia,copper_mine,69.349,88.202,RU,rare,25.0,4,0,931,genesis,100931,60,40,materials,200000,25,Worlds largest nickel+palladium producer. Most polluted Arctic city.,Snow turns black from sulfur dioxide. 1% of global sulfur emissions from one city,,0,seed
North Sea Troll Gas Field,gas_reserve,60.645,3.72,NO,rare,25.0,4,0,498,genesis,100498,60,35,energy,200000,70,Largest natural gas field in the North Sea. Norway's main energy source.,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Troll_A_Platform.jpg/640px-Troll_A_Platform.jpg,0,seed
Norwegian Ekofisk Oil Field,oil_field,56.54,3.218,NO,rare,25.0,4,0,499,genesis,100499,60,50,energy,200000,75,First major North Sea oil discovery 1969. Still producing.,,,0,seed
Novartis Basel,pharma_hq,47.566,7.601,CH,rare,25.0,4,0,66,genesis,100066,60,90,credits,200000,25,$50B+ revenue. Gene therapy pioneer.,,,0,seed
Oslo,capital_city,59.913,10.752,NO,rare,25.0,4,0,1005,genesis,101005,60,50,credits,10000000,80,Oil capital. Wealth fund $1.4T. Peace Prize city. Viking heritage.,Norway sovereign wealth fund owns 1.5% of ALL global stocks,,0,city_seed
Ouagadougou,capital_city,12.365,-1.533,BF,rare,25.0,4,0,1024,genesis,101024,60,50,credits,10000000,80,Burkina Faso capital. FESPACO film festival. Sahel crossroads.,Hosts largest African film festival — FESPACO — biennial cinema event,,0,city_seed
Ouagadougou II,capital_city,12.365,-1.533,BF,rare,25.0,4,0,1074,genesis,101074,60,50,credits,10000000,80,City of 3M people. BF capital.,,,0,city_seed
PCCW HK Internet Exchange,ix_point,22.279,114.163,HK,rare,25.0,4,0,43,genesis,100043,60,95,intel,200000,25,Asia's largest IX. Connects China to world internet.,,,0,seed
POSCO Pohang Steelworks,steel_mill,36.031,129.365,KR,rare,25.0,4,0,59,genesis,100059,60,55,materials,200000,25,World's largest single steelworks. 40M tons capacity.,,,0,seed
Pattadakal Temples,world_heritage,15.948,75.819,IN,rare,25.0,4,0,789,genesis,100789,60,50,culture,2000000,25,UNESCO. 8th century. Where Chalukya kings were crowned. 10 temples.,Two architectural styles experimented here — N and S Indian,,0,seed
Pemba Island,island,-5.1,39.78,TZ,rare,25.0,4,0,704,genesis,100704,60,60,credits,400000,25,Floating island. 95% clove exports. Mysterious Swahili ruins.,Called Green Island for extreme fertility,,0,seed
Penang George Town,world_heritage,5.414,100.329,MY,rare,25.0,4,0,836,genesis,100836,60,50,culture,2000000,25,UNESCO. Best preserved colonial city in SE Asia. Street art.,70% Chinese heritage city — last in Malaya with this character,,0,seed
Permian Basin,oil_field,31.85,-102.4,US,rare,25.0,4,0,191,genesis,100191,60,50,energy,200000,75,5.7M bbl/day. US shale revolution. West Texas.,,,0,seed
Pfizer New York HQ,pharma_hq,40.756,-73.979,US,rare,25.0,4,0,63,genesis,100063,60,90,credits,200000,25,COVID vaccine maker. $100B revenue. Founded 1849.,,,0,seed
Phi Phi Islands,island,7.74,98.778,TH,rare,25.0,4,0,333,genesis,100333,60,60,credits,400000,25,The Beach filming location. Crystal water. Limestone karsts.,,,0,seed
Phi Phi Viewpoint,island,7.74,98.778,TH,rare,25.0,4,0,810,genesis,100810,60,60,credits,400000,25,The Beach movie island. Koh Phi Phi Ley.,Alex Garland wrote The Beach after sleeping on beach here,,0,seed
Phnom Penh,capital_city,11.562,104.916,KH,rare,25.0,4,0,1058,genesis,101058,60,50,credits,10000000,80,Khmer Rouge S21 genocide museum. Mekong and Tonle Sap confluence.,Khmer Rouge evacuated entire city in 1975 — 3 days to empty 2.5M people,,0,city_seed
Pilbara Iron Range WA,iron_ore,-22.5,118.5,AU,rare,25.0,4,0,236,genesis,100236,60,30,materials,200000,25,World's largest iron ore export region. 850M tons/yr.,,,0,seed
Pokhara Lake,freshwater,28.21,83.958,NP,rare,25.0,4,0,322,genesis,100322,60,50,food,200000,25,Gateway to Annapurna. Phewa Lake reflection of Machhapuchhre.,,,0,seed
Polish Copper Mines KGHM,copper_mine,51.671,16.084,PL,rare,25.0,4,0,502,genesis,100502,60,40,materials,200000,25,Europe's largest copper producer. 700k tons/yr.,,,0,seed
Port Louis,capital_city,-20.162,57.499,MU,rare,25.0,4,0,1088,genesis,101088,60,50,credits,10000000,80,Mauritius capital. Dodo extinction island. Indian Ocean hub.,Dodo extinct here 1681 — sailors ate every last one,,0,city_seed
Port of Spain,capital_city,10.652,-61.519,TT,rare,25.0,4,0,1098,genesis,101098,60,50,credits,10000000,80,Trinidad capital. Carnival. Oil. Steel pan music invented here.,Steel pan — only acoustic instrument invented in 20th century,,0,city_seed
Portuguese Neves-Corvo Mine,copper_mine,37.635,-7.938,PT,rare,25.0,4,0,505,genesis,100505,60,40,materials,200000,25,One of Europe's richest copper-zinc mines.,,,0,seed
Potosi Silver Mountain,gold_mine,-19.586,-65.753,BO,rare,25.0,4,0,561,genesis,100561,60,80,credits,200000,25,UNESCO. Cerro Rico. Supplied Spain's empire with silver 1545-1825.,8M indigenous people died mining silver here,,0,seed
Prague Old Town Square,world_heritage,50.087,14.421,CZ,rare,25.0,4,0,403,genesis,100403,60,50,culture,2000000,25,Gothic/Baroque. Astronomical clock 1410. Most intact medieval city.,,,0,seed
Puerto Rico El Morro,world_heritage,18.471,-66.118,PR,rare,25.0,4,0,905,genesis,100905,60,50,culture,2000000,25,"UNESCO. Spanish fortress 1539. Attacked by Drake, Cumberland, British.",Never captured despite being attacked 5 times — only surrendered to US 1898,,0,seed
Qatar LNG Port Ras Laffan,gas_reserve,25.905,51.561,QA,rare,25.0,4,0,527,genesis,100527,60,35,energy,200000,70,World's largest LNG export terminal. 77 Bcm/yr. Fuels Europe.,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Ras_Laffan.jpg/640px-Ras_Laffan.jpg,0,seed
Quebrada de Humahuaca,world_heritage,-23.2,-65.35,AR,rare,25.0,4,0,666,genesis,100666,60,50,culture,2000000,25,"UNESCO. Andean gorge. 10,000 year settlement. Rainbow mountains.",,,0,seed
Rammstein Germany,military_base,49.44,7.6,DE,rare,25.0,4,0,945,genesis,100945,60,60,intel,200000,65,"Largest US air base outside America. 16,000 personnel.",US controls nuclear weapons stored here — Germany does not have launch codes,,0,seed
Ras Al-Khair Desalination KSA,desalination,27.44,49.116,SA,rare,25.0,4,1,120,genesis,100120,60,65,food,200000,25,World's largest desalination plant. 1.025M m³/day.,,,0,seed
Riga Art Nouveau,world_heritage,56.949,24.105,LV,rare,25.0,4,0,891,genesis,100891,60,50,culture,2000000,25,UNESCO. Largest collection Art Nouveau architecture in world.,750 Art Nouveau buildings — more than Vienna or Brussels,,0,seed
Rio de Janeiro,financial_hub,-22.906,-43.173,BR,rare,25.0,4,0,1050,genesis,101050,60,50,credits,5000000,75,Carnival. Christ the Redeemer. Favelas. Copa Cabana. Bossa Nova.,Cariocas live outdoors — beach culture means office work seen as punishment,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Rio_de_Janeiro_-_Cattete.jpg/640px-Rio_de_Janeiro_-_Cattete.jpg,0,city_seed
Rjukan Chemical Plant,research_station,59.879,8.578,NO,rare,25.0,4,0,62,genesis,100062,60,85,intel,200000,25,WWII heavy water plant. Sabotaged to prevent Nazi nuclear bomb.,Operation Gunnerside — most important WWII sabotage,,0,seed
Robben Island,world_heritage,-33.808,18.367,ZA,rare,25.0,4,0,274,genesis,100274,60,50,culture,2000000,25,Mandela imprisoned here 18 years. Symbol of anti-apartheid struggle.,Now a museum run by former political prisoners,,0,seed
Robert-Bourassa Dam,mega_dam,53.725,-77.662,CA,rare,25.0,4,0,12,genesis,100012,60,110,energy,200000,25,"5,616 MW. Part of James Bay Project in Quebec.",,,0,seed
Roche Basel,pharma_hq,47.565,7.603,CH,rare,25.0,4,0,65,genesis,100065,60,90,credits,200000,25,"Diagnostics + oncology leader. Herceptin, Avastin.",,,0,seed
Rothenburg ob der Tauber,world_heritage,49.377,10.177,DE,rare,25.0,4,0,406,genesis,100406,60,50,culture,2000000,25,Most intact medieval walled city in Germany. Christmas market HQ.,,,0,seed
Rothschild Chateau Mouton,oligarch_asset,45.218,-0.814,FR,rare,25.0,4,0,169,genesis,100169,60,120,credits,200000,25,Most famous wine estate. $10k+ per bottle. Rothschild family since 1853.,,,0,seed
